@relation tk_aggregate

@attribute R1 numeric
@attribute D1 numeric
@attribute R2 numeric
@attribute D2 numeric
@attribute R3 numeric
@attribute D3 numeric
@attribute R4 numeric
@attribute D4 numeric
@attribute R5 numeric
@attribute D5 numeric
@attribute R6 numeric
@attribute D6 numeric
@attribute R7 numeric
@attribute Label {N,Y}

@data
0.18,0.22,0.24,0.26,0.33,0.26,9,10,0.31,0.33,0.44,0.4,2,N
0.24,0.17,0.24,0.22,0.34,0.31,9,10,0.25,0.5,0.33,0.5,2,N
0.33,0.22,0.34,0.26,0.34,0.31,9,10,0.31,0.33,0.39,0.4,2,N
0.31,0.17,0.32,0.33,0.38,0.36,9,10,0.25,0.44,0.33,0.45,1,Y
0.08,0.15,0.32,0.33,0.33,0.4,9,10,0.5,0.22,0.5,0.3,2,N
0.33,0.22,0.38,0.36,0.37,0.34,7,8,0.08,0.21,0.21,0.25,2,N
0.77,0.71,0.68,0.64,0.29,0.24,8,9,0.14,0.31,0.19,0.33,2,N
0.73,0.68,0.68,0.65,0.28,0.2,9,10,0.31,0.39,0.39,0.4,2,N
0.3,0.25,0.28,0.32,0.3,0.26,9,10,0.25,0.44,0.39,0.45,2,N
0.18,0.22,0.24,0.26,0.33,0.26,9,10,0.31,0.33,0.44,0.4,2,N
0.24,0.17,0.24,0.22,0.34,0.31,9,10,0.25,0.5,0.33,0.5,2,N
0.33,0.22,0.34,0.26,0.34,0.31,9,10,0.31,0.33,0.39,0.4,2,N
0.31,0.17,0.32,0.33,0.38,0.36,9,10,0.25,0.44,0.33,0.45,1,Y
0.08,0.15,0.32,0.33,0.33,0.4,9,10,0.5,0.22,0.5,0.3,2,N
0.33,0.22,0.38,0.36,0.36,0.32,7,8,0.17,0.21,0.21,0.25,2,N
0.3,0.32,0.39,0.39,0.33,0.28,8,9,0.21,0.31,0.31,0.33,2,N
0.33,0.27,0.33,0.35,0.33,0.28,8,9,0.29,0.38,0.38,0.39,2,N
0.2,0.2,0.29,0.31,0.36,0.28,8,9,0.36,0.25,0.44,0.33,2,N
0.26,0.18,0.29,0.27,0.37,0.34,8,9,0.14,0.44,0.25,0.44,2,N
0.36,0.24,0.41,0.31,0.37,0.34,8,9,0.21,0.25,0.31,0.33,2,N
0.33,0.19,0.38,0.39,0.42,0.38,8,9,0.14,0.38,0.25,0.39,1,Y
0.08,0.17,0.37,0.39,0.36,0.43,8,9,0.44,0.12,0.45,0.22,2,N
0.33,0.22,0.38,0.36,0.36,0.32,7,8,0.17,0.21,0.21,0.25,2,N
0.3,0.32,0.39,0.39,0.33,0.28,8,9,0.21,0.31,0.31,0.33,2,N
0.73,0.68,0.68,0.65,0.28,0.2,9,10,0.31,0.39,0.39,0.4,2,N
0.3,0.25,0.28,0.32,0.3,0.26,9,10,0.25,0.44,0.39,0.45,2,N
0.57,0.53,0.5,0.52,0.29,0.21,10,11,0.33,0.45,0.45,0.5,2,N
0.17,0.15,0.23,0.22,0.31,0.29,10,11,0.39,0.45,0.5,0.55,2,N
0.17,0.09,0.19,0.18,0.31,0.29,10,11,0.44,0.5,0.5,0.55,2,N
0.24,0.15,0.19,0.18,0.31,0.29,10,11,0.33,0.5,0.4,0.55,2,N
0.29,0.15,0.26,0.28,0.38,0.33,10,11,0.33,0.4,0.4,0.45,1,Y
0.07,0.14,0.27,0.28,0.31,0.38,10,11,0.45,0.3,0.5,0.36,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.71,0.33,0.7,0.38,0.36,0.36,7,7,0.08,0,0.14,0.14,2,N
0.4,0.67,0.31,0.62,0.41,0.32,7,8,0.08,0.14,0.21,0.31,2,N
0.52,0.2,0.58,0.27,0.21,0.37,9,8,0.25,0.21,0.39,0.38,2,N
0.33,0.27,0.37,0.27,0.33,0.37,9,8,0.38,0.14,0.5,0.25,2,N
0.36,0.36,0.47,0.36,0.34,0.37,9,8,0.38,0.07,0.5,0.25,2,N
0.26,0.33,0.25,0.35,0.34,0.44,9,8,0.31,0.14,0.39,0.25,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.69,0.33,0.7,0.33,0.33,0.33,8,8,0.14,0.29,0.25,0.38,2,N
0.36,0.2,0.5,0.29,0.28,0.36,9,8,0.38,0.36,0.44,0.44,2,N
0.36,0.28,0.4,0.22,0.23,0.31,11,10,0.45,0.44,0.5,0.5,2,N
0.61,0.29,0.63,0.26,0.24,0.29,12,11,0.41,0.4,0.46,0.45,2,N
0.27,0.15,0.3,0.23,0.27,0.29,12,11,0.45,0.45,0.54,0.55,2,N
0.14,0.17,0.18,0.23,0.27,0.29,12,11,0.5,0.4,0.58,0.45,2,N
0.14,0.28,0.18,0.26,0.27,0.33,12,11,0.55,0.35,0.58,0.45,2,N
0.27,0.27,0.18,0.26,0.27,0.38,12,11,0.5,0.4,0.54,0.45,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.69,0.33,0.7,0.33,0.33,0.33,8,8,0.14,0.29,0.25,0.38,2,N
0.36,0.62,0.28,0.56,0.37,0.29,8,9,0.21,0.25,0.38,0.39,2,N
0.2,0.18,0.28,0.26,0.37,0.34,8,9,0.14,0.31,0.25,0.44,2,N
0.28,0.18,0.32,0.22,0.42,0.34,8,9,0.14,0.38,0.25,0.39,2,N
0.33,0.26,0.32,0.22,0.46,0.34,8,9,0.14,0.25,0.25,0.33,1,Y
0.18,0.31,0.21,0.3,0.31,0.41,8,9,0.39,0.25,0.45,0.33,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.4,0.77,0.29,0.68,0.4,0.29,7,8,0,0.14,0.21,0.19,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.64,0.3,0.61,0.28,0.3,0.3,9,9,0.25,0.25,0.33,0.39,2,N
0.4,0.57,0.35,0.5,0.34,0.29,9,10,0.31,0.33,0.44,0.45,2,N
0.45,0.17,0.46,0.2,0.18,0.31,11,10,0.4,0.39,0.5,0.5,2,N
0.29,0.23,0.28,0.2,0.29,0.31,11,10,0.45,0.33,0.55,0.4,2,N
0.31,0.31,0.36,0.28,0.29,0.31,11,10,0.5,0.28,0.59,0.4,2,N
0.22,0.29,0.19,0.27,0.29,0.38,11,10,0.45,0.33,0.5,0.4,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.69,0.33,0.7,0.33,0.33,0.33,8,8,0.14,0.29,0.25,0.38,2,N
0.36,0.62,0.28,0.56,0.37,0.29,8,9,0.21,0.25,0.38,0.39,2,N
0.2,0.18,0.28,0.26,0.37,0.34,8,9,0.14,0.31,0.25,0.44,2,N
0.28,0.18,0.32,0.22,0.42,0.34,8,9,0.14,0.38,0.25,0.39,2,N
0.33,0.26,0.32,0.22,0.46,0.34,8,9,0.14,0.25,0.25,0.33,1,Y
0.18,0.31,0.21,0.3,0.31,0.41,8,9,0.39,0.25,0.45,0.33,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.71,0.33,0.7,0.38,0.36,0.36,7,7,0.08,0,0.14,0.14,2,N
0.4,0.22,0.57,0.33,0.31,0.4,8,7,0.21,0.25,0.25,0.36,2,N
0.38,0.3,0.44,0.25,0.25,0.33,10,9,0.39,0.38,0.45,0.44,2,N
0.65,0.31,0.68,0.29,0.26,0.31,11,10,0.35,0.33,0.41,0.4,2,N
0.29,0.17,0.33,0.25,0.29,0.31,11,10,0.4,0.39,0.5,0.5,2,N
0.15,0.18,0.2,0.25,0.29,0.31,11,10,0.45,0.33,0.55,0.4,2,N
0.15,0.3,0.2,0.29,0.29,0.36,11,10,0.45,0.28,0.5,0.4,2,N
0.29,0.29,0.2,0.29,0.29,0.4,11,10,0.45,0.33,0.5,0.4,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.69,0.33,0.7,0.33,0.33,0.33,8,8,0.14,0.29,0.25,0.38,2,N
0.36,0.62,0.28,0.56,0.37,0.29,8,9,0.21,0.25,0.38,0.39,2,N
0.48,0.18,0.52,0.24,0.19,0.34,10,9,0.33,0.31,0.45,0.44,2,N
0.31,0.25,0.33,0.24,0.31,0.34,10,9,0.44,0.25,0.55,0.33,2,N
0.33,0.33,0.42,0.32,0.31,0.34,10,9,0.44,0.19,0.55,0.33,2,N
0.28,0.31,0.22,0.32,0.31,0.41,10,9,0.39,0.25,0.45,0.33,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.69,0.33,0.7,0.33,0.33,0.33,8,8,0.14,0.29,0.25,0.38,2,N
0.36,0.62,0.28,0.56,0.37,0.29,8,9,0.21,0.25,0.38,0.39,2,N
0.48,0.18,0.52,0.24,0.19,0.34,10,9,0.33,0.31,0.45,0.44,2,N
0.5,0.29,0.47,0.23,0.16,0.29,12,11,0.5,0.45,0.54,0.55,2,N
0.58,0.27,0.58,0.2,0.22,0.27,13,12,0.46,0.5,0.5,0.58,2,N
0.35,0.14,0.31,0.2,0.25,0.27,13,12,0.5,0.5,0.58,0.58,2,N
0.13,0.15,0.16,0.2,0.25,0.27,13,12,0.54,0.45,0.62,0.5,2,N
0.13,0.25,0.16,0.23,0.25,0.35,13,12,0.58,0.41,0.62,0.5,2,N
0.25,0.25,0.16,0.23,0.25,0.35,13,12,0.46,0.45,0.54,0.5,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.69,0.33,0.7,0.33,0.33,0.33,8,8,0.14,0.29,0.25,0.38,2,N
0.36,0.2,0.5,0.29,0.28,0.36,9,8,0.38,0.36,0.44,0.44,2,N
0.33,0.26,0.31,0.29,0.28,0.37,9,8,0.38,0.14,0.5,0.25,2,N
0.35,0.36,0.5,0.41,0.33,0.37,9,8,0.38,0.21,0.5,0.31,2,N
0.3,0.33,0.27,0.38,0.34,0.42,9,8,0.31,0.14,0.39,0.25,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.71,0.33,0.7,0.38,0.36,0.36,7,7,0.08,0,0.14,0.14,2,N
0.4,0.67,0.31,0.62,0.41,0.32,7,8,0.08,0.14,0.21,0.31,2,N
0.22,0.2,0.31,0.29,0.4,0.37,7,8,0,0.21,0,0.38,2,N
0.25,0.2,0.35,0.25,0.48,0.37,7,8,0,0.29,0.14,0.38,2,N
0.36,0.29,0.35,0.25,0.5,0.37,7,8,0,0.07,0.14,0.25,1,Y
0.2,0.33,0.24,0.33,0.34,0.44,7,8,0.31,0.14,0.39,0.25,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.58,0.22,0.66,0.33,0.29,0.4,8,7,0.07,0,0.19,0.14,2,N
0.36,0.22,0.45,0.33,0.36,0.41,8,7,0.14,0.25,0.25,0.43,2,N
0.36,0.22,0.54,0.33,0.37,0.4,8,7,0.29,0,0.44,0.14,2,N
0.36,0.38,0.57,0.43,0.37,0.4,8,7,0.29,0,0.44,0.14,2,N
0.22,0.36,0.31,0.43,0.37,0.5,8,7,0.07,0,0.25,0.14,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.64,0.3,0.61,0.28,0.3,0.3,9,9,0.25,0.25,0.33,0.39,2,N
0.33,0.18,0.42,0.24,0.26,0.33,10,9,0.44,0.31,0.5,0.44,2,N
0.37,0.29,0.35,0.19,0.19,0.29,12,11,0.5,0.45,0.54,0.55,2,N
0.58,0.27,0.57,0.23,0.22,0.27,13,12,0.46,0.45,0.5,0.5,2,N
0.26,0.14,0.27,0.2,0.25,0.27,13,12,0.5,0.5,0.58,0.58,2,N
0.13,0.15,0.16,0.2,0.25,0.27,13,12,0.54,0.45,0.62,0.5,2,N
0.13,0.26,0.16,0.23,0.25,0.31,13,12,0.54,0.41,0.58,0.5,2,N
0.25,0.25,0.16,0.23,0.25,0.35,13,12,0.54,0.45,0.58,0.5,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.4,0.77,0.29,0.68,0.4,0.29,7,8,0,0.14,0.21,0.19,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.64,0.3,0.61,0.28,0.3,0.3,9,9,0.25,0.25,0.33,0.39,2,N
0.4,0.57,0.35,0.5,0.34,0.29,9,10,0.31,0.33,0.44,0.45,2,N
0.45,0.17,0.46,0.2,0.18,0.31,11,10,0.4,0.39,0.5,0.5,2,N
0.47,0.27,0.42,0.2,0.15,0.27,13,12,0.54,0.5,0.58,0.58,2,N
0.55,0.25,0.52,0.18,0.21,0.25,14,13,0.58,0.54,0.61,0.62,2,N
0.38,0.13,0.34,0.18,0.24,0.25,14,13,0.54,0.54,0.61,0.62,2,N
0.12,0.14,0.14,0.18,0.24,0.25,14,13,0.58,0.5,0.64,0.54,2,N
0.12,0.24,0.14,0.21,0.24,0.33,14,13,0.54,0.46,0.57,0.54,2,N
0.24,0.24,0.14,0.21,0.24,0.33,14,13,0.5,0.5,0.57,0.54,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.69,0.33,0.7,0.33,0.33,0.33,8,8,0.14,0.29,0.25,0.38,2,N
0.36,0.2,0.5,0.29,0.28,0.36,9,8,0.38,0.36,0.44,0.44,2,N
0.36,0.28,0.4,0.22,0.23,0.31,11,10,0.45,0.44,0.5,0.5,2,N
0.61,0.29,0.63,0.26,0.24,0.29,12,11,0.41,0.4,0.46,0.45,2,N
0.27,0.15,0.3,0.23,0.27,0.29,12,11,0.45,0.45,0.54,0.55,2,N
0.14,0.17,0.18,0.23,0.27,0.29,12,11,0.5,0.4,0.58,0.45,2,N
0.14,0.28,0.18,0.26,0.27,0.33,12,11,0.55,0.35,0.58,0.45,2,N
0.27,0.27,0.18,0.26,0.27,0.38,12,11,0.5,0.4,0.54,0.45,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.4,0.77,0.29,0.68,0.4,0.29,7,8,0,0.14,0.21,0.19,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.64,0.3,0.61,0.28,0.3,0.3,9,9,0.25,0.25,0.33,0.39,2,N
0.33,0.18,0.42,0.24,0.26,0.33,10,9,0.44,0.31,0.5,0.44,2,N
0.31,0.24,0.26,0.24,0.26,0.34,10,9,0.39,0.25,0.5,0.33,2,N
0.32,0.33,0.42,0.34,0.31,0.34,10,9,0.44,0.31,0.55,0.39,2,N
0.28,0.31,0.22,0.32,0.31,0.38,10,9,0.39,0.25,0.45,0.33,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.2,0.18,0.28,0.26,0.37,0.34,8,9,0.07,0.25,0.19,0.39,2,N
0.27,0.18,0.28,0.22,0.37,0.34,8,9,0,0.31,0.19,0.44,2,N
0.29,0.18,0.32,0.22,0.42,0.34,8,9,0.14,0.38,0.25,0.39,2,N
0.36,0.25,0.32,0.22,0.42,0.34,8,9,0.14,0.38,0.25,0.39,1,Y
0.24,0.31,0.21,0.3,0.31,0.38,8,9,0.39,0.25,0.45,0.33,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.64,0.3,0.61,0.28,0.3,0.3,9,9,0.25,0.25,0.33,0.39,2,N
0.4,0.57,0.35,0.5,0.34,0.29,9,10,0.31,0.33,0.44,0.45,2,N
0.45,0.17,0.46,0.2,0.18,0.31,11,10,0.4,0.39,0.5,0.5,2,N
0.29,0.23,0.28,0.2,0.29,0.31,11,10,0.45,0.33,0.55,0.4,2,N
0.31,0.31,0.36,0.28,0.29,0.31,11,10,0.5,0.28,0.59,0.4,2,N
0.22,0.29,0.19,0.27,0.29,0.38,11,10,0.45,0.33,0.5,0.4,2,N
0.55,0.25,0.69,0.4,0.37,0.45,7,6,0,0,0.07,0,2,N
0.4,0.25,0.53,0.4,0.4,0.45,7,6,0,0.1,0.14,0.33,2,N
0.4,0.25,0.63,0.4,0.41,0.45,7,6,0.17,0,0.36,0,2,N
0.4,0.42,0.67,0.5,0.41,0.45,7,6,0.17,0,0.36,0,2,N
0.24,0.4,0.36,0.5,0.4,0.55,7,6,0,0,0.14,0,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.4,0.77,0.29,0.68,0.4,0.29,7,8,0,0.14,0.21,0.19,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.64,0.3,0.61,0.28,0.3,0.3,9,9,0.25,0.25,0.33,0.39,2,N
0.33,0.18,0.42,0.24,0.26,0.33,10,9,0.44,0.31,0.5,0.44,2,N
0.37,0.29,0.35,0.19,0.19,0.29,12,11,0.5,0.45,0.54,0.55,2,N
0.58,0.27,0.57,0.23,0.22,0.27,13,12,0.46,0.45,0.5,0.5,2,N
0.26,0.14,0.27,0.2,0.25,0.27,13,12,0.5,0.5,0.58,0.58,2,N
0.13,0.15,0.16,0.2,0.25,0.27,13,12,0.54,0.45,0.62,0.5,2,N
0.13,0.26,0.16,0.23,0.25,0.31,13,12,0.54,0.41,0.58,0.5,2,N
0.25,0.25,0.16,0.23,0.25,0.35,13,12,0.54,0.45,0.58,0.5,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.71,0.33,0.7,0.38,0.36,0.36,7,7,0.08,0,0.14,0.14,2,N
0.4,0.22,0.57,0.33,0.31,0.4,8,7,0.21,0.25,0.25,0.36,2,N
0.36,0.29,0.36,0.33,0.31,0.4,8,7,0.29,0,0.44,0.14,2,N
0.38,0.4,0.57,0.46,0.36,0.4,8,7,0.29,0.08,0.44,0.21,2,N
0.33,0.36,0.31,0.43,0.37,0.45,8,7,0.21,0,0.31,0.14,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.69,0.33,0.7,0.33,0.33,0.33,8,8,0.14,0.29,0.25,0.38,2,N
0.36,0.62,0.28,0.56,0.37,0.29,8,9,0.21,0.25,0.38,0.39,2,N
0.48,0.18,0.52,0.24,0.19,0.34,10,9,0.33,0.31,0.45,0.44,2,N
0.31,0.25,0.33,0.24,0.31,0.34,10,9,0.44,0.25,0.55,0.33,2,N
0.33,0.33,0.42,0.32,0.31,0.34,10,9,0.44,0.19,0.55,0.33,2,N
0.28,0.31,0.22,0.32,0.31,0.41,10,9,0.39,0.25,0.45,0.33,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.69,0.33,0.7,0.33,0.33,0.33,8,8,0.14,0.29,0.25,0.38,2,N
0.36,0.62,0.28,0.56,0.37,0.29,8,9,0.21,0.25,0.38,0.39,2,N
0.48,0.18,0.52,0.24,0.19,0.34,10,9,0.33,0.31,0.45,0.44,2,N
0.5,0.29,0.47,0.23,0.16,0.29,12,11,0.5,0.45,0.54,0.55,2,N
0.58,0.27,0.58,0.2,0.22,0.27,13,12,0.46,0.5,0.5,0.58,2,N
0.35,0.14,0.31,0.2,0.25,0.27,13,12,0.5,0.5,0.58,0.58,2,N
0.13,0.15,0.16,0.2,0.25,0.27,13,12,0.54,0.45,0.62,0.5,2,N
0.13,0.25,0.16,0.23,0.25,0.35,13,12,0.58,0.41,0.62,0.5,2,N
0.25,0.25,0.16,0.23,0.25,0.35,13,12,0.46,0.45,0.54,0.5,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.4,0.77,0.29,0.68,0.4,0.29,7,8,0,0.14,0.21,0.19,2,N
0.22,0.2,0.31,0.29,0.4,0.37,7,8,0,0.14,0.07,0.25,2,N
0.22,0.2,0.31,0.25,0.41,0.37,7,8,0,0.07,0,0.19,2,N
0.36,0.2,0.35,0.25,0.5,0.37,7,8,0,0.14,0.14,0.25,2,N
0.4,0.2,0.35,0.25,0.5,0.37,7,8,0,0.14,0.14,0.25,1,Y
0.19,0.33,0.24,0.33,0.34,0.46,7,8,0.19,0.14,0.33,0.25,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.64,0.3,0.61,0.28,0.3,0.3,9,9,0.25,0.25,0.33,0.39,2,N
0.4,0.57,0.35,0.5,0.34,0.29,9,10,0.31,0.33,0.44,0.45,2,N
0.45,0.17,0.46,0.2,0.18,0.31,11,10,0.4,0.39,0.5,0.5,2,N
0.29,0.23,0.28,0.2,0.29,0.31,11,10,0.45,0.33,0.55,0.4,2,N
0.31,0.31,0.36,0.28,0.29,0.31,11,10,0.5,0.28,0.59,0.4,2,N
0.22,0.29,0.19,0.27,0.29,0.38,11,10,0.45,0.33,0.5,0.4,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.64,0.3,0.61,0.28,0.3,0.3,9,9,0.25,0.25,0.33,0.39,2,N
0.4,0.57,0.35,0.5,0.34,0.29,9,10,0.31,0.33,0.44,0.45,2,N
0.45,0.17,0.46,0.2,0.18,0.31,11,10,0.4,0.39,0.5,0.5,2,N
0.47,0.27,0.42,0.2,0.15,0.27,13,12,0.54,0.5,0.58,0.58,2,N
0.55,0.25,0.52,0.18,0.21,0.25,14,13,0.58,0.54,0.61,0.62,2,N
0.38,0.13,0.34,0.18,0.24,0.25,14,13,0.54,0.54,0.61,0.62,2,N
0.12,0.14,0.14,0.18,0.24,0.25,14,13,0.58,0.5,0.64,0.54,2,N
0.12,0.24,0.14,0.21,0.24,0.33,14,13,0.54,0.46,0.57,0.54,2,N
0.24,0.24,0.14,0.21,0.24,0.33,14,13,0.5,0.5,0.57,0.54,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.64,0.3,0.61,0.28,0.3,0.3,9,9,0.25,0.25,0.33,0.39,2,N
0.33,0.18,0.42,0.24,0.26,0.33,10,9,0.44,0.31,0.5,0.44,2,N
0.31,0.24,0.26,0.24,0.26,0.34,10,9,0.39,0.25,0.5,0.33,2,N
0.32,0.33,0.42,0.34,0.31,0.34,10,9,0.44,0.31,0.55,0.39,2,N
0.28,0.31,0.22,0.32,0.31,0.38,10,9,0.39,0.25,0.45,0.33,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.64,0.3,0.61,0.28,0.3,0.3,9,9,0.25,0.25,0.33,0.39,2,N
0.4,0.57,0.35,0.5,0.34,0.29,9,10,0.31,0.33,0.44,0.45,2,N
0.45,0.17,0.46,0.2,0.18,0.31,11,10,0.4,0.39,0.5,0.5,2,N
0.47,0.27,0.42,0.2,0.15,0.27,13,12,0.54,0.5,0.58,0.58,2,N
0.55,0.25,0.52,0.18,0.21,0.25,14,13,0.58,0.54,0.61,0.62,2,N
0.38,0.13,0.34,0.18,0.24,0.25,14,13,0.54,0.54,0.61,0.62,2,N
0.12,0.14,0.14,0.18,0.24,0.25,14,13,0.58,0.5,0.64,0.54,2,N
0.12,0.24,0.14,0.21,0.24,0.33,14,13,0.54,0.46,0.57,0.54,2,N
0.24,0.24,0.14,0.21,0.24,0.33,14,13,0.5,0.5,0.57,0.54,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
0.78,0.73,0.68,0.68,0.32,0.28,8,9,0.14,0.31,0.31,0.39,2,N
0.64,0.3,0.61,0.28,0.3,0.3,9,9,0.25,0.25,0.33,0.39,2,N
0.33,0.18,0.42,0.24,0.26,0.33,10,9,0.44,0.31,0.5,0.44,2,N
0.31,0.24,0.26,0.24,0.26,0.34,10,9,0.39,0.25,0.5,0.33,2,N
0.32,0.33,0.42,0.34,0.31,0.34,10,9,0.44,0.31,0.55,0.39,2,N
0.28,0.31,0.22,0.32,0.31,0.38,10,9,0.39,0.25,0.45,0.33,2,N
0.75,0.33,0.79,0.38,0.36,0.36,7,7,0.08,0.17,0.21,0.21,2,N
0.71,0.33,0.7,0.38,0.36,0.36,7,7,0.08,0,0.14,0.14,2,N
0.4,0.67,0.31,0.62,0.41,0.32,7,8,0.08,0.14,0.21,0.31,2,N
0.52,0.2,0.58,0.27,0.21,0.37,9,8,0.25,0.21,0.39,0.38,2,N
0.53,0.31,0.51,0.25,0.18,0.31,11,10,0.45,0.39,0.5,0.5,2,N
0.61,0.29,0.62,0.22,0.24,0.29,12,11,0.41,0.45,0.46,0.55,2,N
0.38,0.15,0.33,0.22,0.27,0.29,12,11,0.45,0.45,0.54,0.55,2,N
0.14,0.16,0.17,0.22,0.27,0.29,12,11,0.5,0.4,0.58,0.45,2,N
0.14,0.27,0.17,0.25,0.27,0.38,12,11,0.45,0.35,0.5,0.45,2,N
0.27,0.27,0.17,0.25,0.27,0.38,12,11,0.41,0.4,0.5,0.45,2,N
0.33,0.33,0.31,0.38,0.36,0.37,7,7,0.08,0.08,0.21,0.21,2,N
0.86,0.3,0.82,0.39,0.27,0.33,8,8,0.21,0.21,0.31,0.31,2,N
